Zipcode,State,State Cty,Tract,Tract GeoID,City Name,Zip Name,Population,Part PCT
90008,CA,6037,2362.05,6037236205,Los Angeles CA,"Los Angeles, CA",2886,0.0873
90016,CA,6037,2362.05,6037236205,Los Angeles CA,"Los Angeles, CA",517,0.0111
90008,CA,6037,2362.06,6037236206,Los Angeles CA,"Los Angeles, CA",1483,0.0449
90016,CA,6037,2362.06,6037236206,Los Angeles CA,"Los Angeles, CA",1088,0.0234
90008,CA,6037,2364.0,6037236400,Los Angeles CA,"Los Angeles, CA",4346,0.1315
90044,CA,6037,2371.01,6037237101,Los Angeles CA,"Los Angeles, CA",4144,0.0439
90003,CA,6037,2371.02,6037237102,Los Angeles CA,"Los Angeles, CA",864,0.0119
90044,CA,6037,2371.02,6037237102,Los Angeles CA,"Los Angeles, CA",2761,0.0293
90044,CA,6037,2372.01,6037237201,Los Angeles CA,"Los Angeles, CA",2370,0.0251
90047,CA,6037,2372.01,6037237201,Los Angeles CA,"Los Angeles, CA",1176,0.0234
90047,CA,6037,2372.02,6037237202,Los Angeles CA,"Los Angeles, CA",4414,0.088
90047,CA,6037,2373.0,6037237300,Los Angeles CA,"Los Angeles, CA",5531,0.1103
90044,CA,6037,2374.01,6037237401,Los Angeles CA,"Los Angeles, CA",3765,0.0399
90044,CA,6037,2374.02,6037237402,Los Angeles CA,"Los Angeles, CA",1357,0.0144
90047,CA,6037,2374.02,6037237402,Los Angeles CA,"Los Angeles, CA",2283,0.0455
90044,CA,6037,2375.0,6037237500,Los Angeles CA,"Los Angeles, CA",2856,0.0303
90003,CA,6037,2376.0,6037237600,Los Angeles CA,"Los Angeles, CA",1118,0.0154
90044,CA,6037,2376.0,6037237600,Los Angeles CA,"Los Angeles, CA",2994,0.0317
90003,CA,6037,2377.1,6037237710,Los Angeles CA,"Los Angeles, CA",307,0.0042
90044,CA,6037,2377.1,6037237710,Los Angeles CA,"Los Angeles, CA",3685,0.0391
90003,CA,6037,2377.2,6037237720,Los Angeles CA,"Los Angeles, CA",706,0.0097
90044,CA,6037,2377.2,6037237720,Los Angeles CA,"Los Angeles, CA",2764,0.0293
90044,CA,6037,2378.0,6037237800,Los Angeles CA,"Los Angeles, CA",2998,0.0318
90047,CA,6037,2378.0,6037237800,Los Angeles CA,"Los Angeles, CA",1337,0.0267
90047,CA,6037,2379.0,6037237900,Los Angeles CA,"Los Angeles, CA",3726,0.0743
90044,CA,6037,2380.0,6037238000,Los Angeles CA,"Los Angeles, CA",115,0.0012
90047,CA,6037,2380.0,6037238000,Los Angeles CA,"Los Angeles, CA",5854,0.1167
90047,CA,6037,2381.0,6037238100,Los Angeles CA,"Los Angeles, CA",4683,0.0934
90044,CA,6037,2382.0,6037238200,Los Angeles CA,"Los Angeles, CA",3810,0.0404
90047,CA,6037,2382.0,6037238200,Los Angeles CA,"Los Angeles, CA",2038,0.0406
90003,CA,6037,2383.1,6037238310,Los Angeles CA,"Los Angeles, CA",436,0.006
90044,CA,6037,2383.1,6037238310,Los Angeles CA,"Los Angeles, CA",4651,0.0493
90003,CA,6037,2383.2,6037238320,Los Angeles CA,"Los Angeles, CA",345,0.0047
90044,CA,6037,2383.2,6037238320,Los Angeles CA,"Los Angeles, CA",3630,0.0385
90044,CA,6037,2384.0,6037238400,Los Angeles CA,"Los Angeles, CA",224,0.0024
90047,CA,6037,2384.0,6037238400,Los Angeles CA,"Los Angeles, CA",4408,0.0879
90003,CA,6037,2392.01,6037239201,Los Angeles CA,"Los Angeles, CA",3819,0.0525
90001,CA,6037,2392.02,6037239202,Los Angeles CA,"Florence-Graham, CA",44,0.0008
90003,CA,6037,2392.02,6037239202,Los Angeles CA,"Los Angeles, CA",4906,0.0674
90011,CA,6037,2392.02,6037239202,Los Angeles CA,"Los Angeles, CA",63,0.0006
90003,CA,6037,2393.1,6037239310,Los Angeles CA,"Los Angeles, CA",4031,0.0554
90003,CA,6037,2393.2,6037239320,Los Angeles CA,"Los Angeles, CA",3441,0.0473
90003,CA,6037,2393.3,6037239330,Los Angeles CA,"Los Angeles, CA",2966,0.0408
90052,CA,6037,2393.3,6037239330,Los Angeles CA,"Los Angeles, CA",13,1.0
90001,CA,6037,2395.01,6037239501,Los Angeles CA,"Florence-Graham, CA",2687,0.0481
90003,CA,6037,2395.01,6037239501,Los Angeles CA,"Los Angeles, CA",1148,0.0158
90001,CA,6037,2395.02,6037239502,Los Angeles CA,"Florence-Graham, CA",2749,0.0492
90003,CA,6037,2395.02,6037239502,Los Angeles CA,"Los Angeles, CA",948,0.013
90003,CA,6037,2396.01,6037239601,Los Angeles CA,"Los Angeles, CA",3631,0.0499
90003,CA,6037,2396.02,6037239602,Los Angeles CA,"Los Angeles, CA",3487,0.0479
90003,CA,6037,2397.01,6037239701,Los Angeles CA,"Los Angeles, CA",4415,0.0607
90003,CA,6037,2397.02,6037239702,Los Angeles CA,"Los Angeles, CA",4224,0.0581
90001,CA,6037,2398.01,6037239801,Los Angeles CA,"Florence-Graham, CA",2454,0.0439
90003,CA,6037,2398.01,6037239801,Los Angeles CA,"Los Angeles, CA",1419,0.0195
90001,CA,6037,2398.02,6037239802,Los Angeles CA,"Florence-Graham, CA",3168,0.0567
90003,CA,6037,2398.02,6037239802,Los Angeles CA,"Los Angeles, CA",1935,0.0266
90001,CA,6037,2400.1,6037240010,Los Angeles CA,"Florence-Graham, CA",59,0.0011
90002,CA,6037,2400.1,6037240010,Los Angeles CA,"Los Angeles, CA",2843,0.0535
90003,CA,6037,2400.1,6037240010,Los Angeles CA,"Los Angeles, CA",916,0.0126
90002,CA,6037,2400.2,6037240020,Los Angeles CA,"Los Angeles, CA",2857,0.0538
90003,CA,6037,2400.2,6037240020,Los Angeles CA,"Los Angeles, CA",2437,0.0335
90003,CA,6037,2402.0,6037240200,Los Angeles CA,"Los Angeles, CA",5910,0.0812
90003,CA,6037,2403.01,6037240301,Los Angeles CA,"Los Angeles, CA",887,0.0122
90044,CA,6037,2403.01,6037240301,Los Angeles CA,"Los Angeles, CA",1944,0.0206
90044,CA,6037,2403.02,6037240302,Los Angeles CA,"Los Angeles, CA",3114,0.033
90003,CA,6037,2404.01,6037240401,Los Angeles CA,"Los Angeles, CA",756,0.0104
90044,CA,6037,2404.01,6037240401,Los Angeles CA,"Los Angeles, CA",4737,0.0502
90003,CA,6037,2404.02,6037240402,Los Angeles CA,"Los Angeles, CA",898,0.0123
90044,CA,6037,2404.02,6037240402,Los Angeles CA,"Los Angeles, CA",2958,0.0314
90003,CA,6037,2405.0,6037240500,Los Angeles CA,"Los Angeles, CA",6505,0.0894
90003,CA,6037,2406.0,6037240600,Los Angeles CA,"Los Angeles, CA",5457,0.075
90002,CA,6037,2407.0,6037240700,Los Angeles CA,"Los Angeles, CA",6085,0.1145
90003,CA,6037,2407.0,6037240700,Los Angeles CA,"Los Angeles, CA",488,0.0067
90002,CA,6037,2408.0,6037240800,Los Angeles CA,"Los Angeles, CA",2345,0.0441
90003,CA,6037,2408.0,6037240800,Los Angeles CA,"Los Angeles, CA",1355,0.0186
90059,CA,6037,2408.0,6037240800,Los Angeles CA,"Los Angeles, CA",706,0.0162
90061,CA,6037,2408.0,6037240800,Los Angeles CA,"Los Angeles, CA",32,0.0011
90059,CA,6037,2409.01,6037240901,Los Angeles CA,"Los Angeles, CA",2624,0.0603
90061,CA,6037,2409.01,6037240901,Los Angeles CA,"Los Angeles, CA",73,0.0025
90059,CA,6037,2409.02,6037240902,Los Angeles CA,"Los Angeles, CA",1636,0.0376
90061,CA,6037,2409.02,6037240902,Los Angeles CA,"Los Angeles, CA",1668,0.0564
90059,CA,6037,2410.01,6037241001,Los Angeles CA,"Los Angeles, CA",1693,0.0389
90061,CA,6037,2410.01,6037241001,Los Angeles CA,"Los Angeles, CA",2832,0.0958
90059,CA,6037,2410.02,6037241002,Los Angeles CA,"Los Angeles, CA",2505,0.0575
90061,CA,6037,2410.02,6037241002,Los Angeles CA,"Los Angeles, CA",1436,0.0486
90003,CA,6037,2411.1,6037241110,Los Angeles CA,"Los Angeles, CA",970,0.0133
90061,CA,6037,2411.1,6037241110,Los Angeles CA,"Los Angeles, CA",2325,0.0786
90003,CA,6037,2411.2,6037241120,Los Angeles CA,"Los Angeles, CA",1355,0.0186
90061,CA,6037,2411.2,6037241120,Los Angeles CA,"Los Angeles, CA",3547,0.12
90003,CA,6037,2412.01,6037241201,Los Angeles CA,"Los Angeles, CA",684,0.0094
90044,CA,6037,2412.01,6037241201,Los Angeles CA,"Los Angeles, CA",2286,0.0242
90061,CA,6037,2412.01,6037241201,Los Angeles CA,"Los Angeles, CA",135,0.0046
90044,CA,6037,2412.02,6037241202,Los Angeles CA,"Los Angeles, CA",3674,0.0389
90061,CA,6037,2412.02,6037241202,Los Angeles CA,"Los Angeles, CA",1474,0.0498
90044,CA,6037,2413.0,6037241300,Los Angeles CA,"Los Angeles, CA",1598,0.0169
90061,CA,6037,2413.0,6037241300,Los Angeles CA,"Los Angeles, CA",664,0.0225
90061,CA,6037,2414.0,6037241400,Los Angeles CA,"Los Angeles, CA",3612,0.1222
90002,CA,6037,2420.0,6037242000,Los Angeles CA,"Los Angeles, CA",2807,0.0528
90059,CA,6037,2420.0,6037242000,Los Angeles CA,"Los Angeles, CA",1652,0.0379
90002,CA,6037,2421.0,6037242100,Los Angeles CA,"Los Angeles, CA",2497,0.047
90002,CA,6037,2422.01,6037242201,Los Angeles CA,"Los Angeles, CA",3696,0.0695
90002,CA,6037,2422.02,6037242202,Los Angeles CA,"Los Angeles, CA",3387,0.0637
90002,CA,6037,2423.0,6037242300,Los Angeles CA,"Los Angeles, CA",4958,0.0933
90059,CA,6037,2426.0,6037242600,Los Angeles CA,"Los Angeles, CA",4794,0.1101
90002,CA,6037,2427.0,6037242700,Los Angeles CA,"Los Angeles, CA",1499,0.0282
90059,CA,6037,2427.0,6037242700,Los Angeles CA,"Los Angeles, CA",4433,0.1018
90002,CA,6037,2430.01,6037243001,Los Angeles CA,"Los Angeles, CA",2219,0.0417
90059,CA,6037,2430.01,6037243001,Los Angeles CA,"Los Angeles, CA",1085,0.0249
90002,CA,6037,2430.02,6037243002,Los Angeles CA,"Los Angeles, CA",1791,0.0337
90059,CA,6037,2430.02,6037243002,Los Angeles CA,"Los Angeles, CA",1736,0.0399
90059,CA,6037,2431.0,6037243100,Los Angeles CA,"Los Angeles, CA",5692,0.1307
90210,CA,6037,2611.02,6037261102,Los Angeles CA,"Beverly Hills, CA",4072,0.1927
90046,CA,6037,2611.03,6037261103,Los Angeles CA,"Los Angeles, CA",1601,0.032
90210,CA,6037,2611.03,6037261103,Los Angeles CA,"Beverly Hills, CA",279,0.0132
90210,CA,6037,2611.04,6037261104,Los Angeles CA,"Beverly Hills, CA",1638,0.0775
90077,CA,6037,2612.0,6037261200,Los Angeles CA,"Los Angeles, CA",3015,0.3398
90210,CA,6037,2612.0,6037261200,Los Angeles CA,"Beverly Hills, CA",1314,0.0622
90077,CA,6037,2621.0,6037262100,Los Angeles CA,"Los Angeles, CA",3145,0.3544
90210,CA,6037,2621.0,6037262100,Los Angeles CA,"Beverly Hills, CA",50,0.0024
90049,CA,6037,2622.0,6037262200,Los Angeles CA,"Los Angeles, CA",2002,0.0541
90077,CA,6037,2622.0,6037262200,Los Angeles CA,"Los Angeles, CA",2551,0.2875
90049,CA,6037,2623.01,6037262301,Los Angeles CA,"Los Angeles, CA",2778,0.0751
90049,CA,6037,2623.02,6037262302,Los Angeles CA,"Los Angeles, CA",2870,0.0776
90049,CA,6037,2623.03,6037262303,Los Angeles CA,"Los Angeles, CA",3157,0.0854
90049,CA,6037,2624.0,6037262400,Los Angeles CA,"Los Angeles, CA",2290,0.0619
90272,CA,6037,2624.0,6037262400,Los Angeles CA,"Los Angeles, CA",952,0.0417
90272,CA,6037,2625.01,6037262501,Los Angeles CA,"Los Angeles, CA",3741,0.1637
90272,CA,6037,2626.01,6037262601,Los Angeles CA,"Los Angeles, CA",3783,0.1656
90272,CA,6037,2626.04,6037262604,Los Angeles CA,"Los Angeles, CA",6116,0.2677
90272,CA,6037,2627.04,6037262704,Los Angeles CA,"Los Angeles, CA",3651,0.1598
90272,CA,6037,2627.06,6037262706,Los Angeles CA,"Los Angeles, CA",3521,0.1541
90402,CA,6037,2627.06,6037262706,Los Angeles CA,"Santa Monica, CA",16,0.0013
90049,CA,6037,2628.02,6037262802,Los Angeles CA,"Los Angeles, CA",561,0.0152
90272,CA,6037,2628.02,6037262802,Los Angeles CA,"Los Angeles, CA",957,0.0419
90402,CA,6037,2628.02,6037262802,Los Angeles CA,"Santa Monica, CA",2389,0.1943
90049,CA,6037,2640.0,6037264000,Los Angeles CA,"Los Angeles, CA",3284,0.0888
90049,CA,6037,2641.02,6037264102,Los Angeles CA,"Los Angeles, CA",3064,0.0829
90049,CA,6037,2641.03,6037264103,Los Angeles CA,"Los Angeles, CA",2605,0.0704
90049,CA,6037,2643.03,6037264303,Los Angeles CA,"Los Angeles, CA",2733,0.0739
90025,CA,6037,2643.04,6037264304,Los Angeles CA,"Los Angeles, CA",30,0.0007
90049,CA,6037,2643.04,6037264304,Los Angeles CA,"Los Angeles, CA",2586,0.0699
90049,CA,6037,2643.05,6037264305,Los Angeles CA,"Los Angeles, CA",3571,0.0966
90402,CA,6037,2643.05,6037264305,Los Angeles CA,"Santa Monica, CA",108,0.0088
90403,CA,6037,2643.05,6037264305,Los Angeles CA,"Santa Monica, CA",33,0.0013
90025,CA,6037,2643.06,6037264306,Los Angeles CA,"Los Angeles, CA",17,0.0004
90049,CA,6037,2643.06,6037264306,Los Angeles CA,"Los Angeles, CA",2196,0.0594
90403,CA,6037,2643.06,6037264306,Los Angeles CA,"Santa Monica, CA",15,0.0006
90024,CA,6037,2651.0,6037265100,Los Angeles CA,"Los Angeles, CA",2835,0.0536
90024,CA,6037,2652.01,6037265201,Los Angeles CA,"Los Angeles, CA",2108,0.0399
90024,CA,6037,2652.03,6037265203,Los Angeles CA,"Los Angeles, CA",2228,0.0421
90024,CA,6037,2652.04,6037265204,Los Angeles CA,"Los Angeles, CA",1182,0.0224
90024,CA,6037,2653.01,6037265301,Los Angeles CA,"Los Angeles, CA",13526,0.2559
90095,CA,6037,2653.01,6037265301,Los Angeles CA,"Ucla, Los Angeles, CA",1,1.0
90024,CA,6037,2653.03,6037265303,Los Angeles CA,"Los Angeles, CA",4012,0.0759
90024,CA,6037,2653.04,6037265304,Los Angeles CA,"Los Angeles, CA",3855,0.0729
90024,CA,6037,2653.06,6037265306,Los Angeles CA,"Los Angeles, CA",2081,0.0394
90024,CA,6037,2653.07,6037265307,Los Angeles CA,"Los Angeles, CA",3190,0.0603
90049,CA,6037,2654.1,6037265410,Los Angeles CA,"Los Angeles, CA",1592,0.0431
90024,CA,6037,2654.2,6037265420,Los Angeles CA,"Los Angeles, CA",211,0.004
90049,CA,6037,2654.2,6037265420,Los Angeles CA,"Los Angeles, CA",1676,0.0453
90024,CA,6037,2655.21,6037265521,Los Angeles CA,"Los Angeles, CA",1948,0.0369
90024,CA,6037,2655.22,6037265522,Los Angeles CA,"Los Angeles, CA",2090,0.0395
90024,CA,6037,2655.23,6037265523,Los Angeles CA,"Los Angeles, CA",1884,0.0356
90024,CA,6037,2655.24,6037265524,Los Angeles CA,"Los Angeles, CA",455,0.0086
90025,CA,6037,2655.24,6037265524,Los Angeles CA,"Los Angeles, CA",2296,0.0505
90024,CA,6037,2656.01,6037265601,Los Angeles CA,"Los Angeles, CA",3140,0.0594
90024,CA,6037,2656.02,6037265602,Los Angeles CA,"Los Angeles, CA",3318,0.0628
90024,CA,6037,2657.01,6037265701,Los Angeles CA,"Los Angeles, CA",1912,0.0362
90025,CA,6037,2657.01,6037265701,Los Angeles CA,"Los Angeles, CA",84,0.0018
90067,CA,6037,2657.01,6037265701,Los Angeles CA,"Los Angeles, CA",51,0.0153
90024,CA,6037,2657.02,6037265702,Los Angeles CA,"Los Angeles, CA",2879,0.0545
90025,CA,6037,2671.01,6037267101,Los Angeles CA,"Los Angeles, CA",3142,0.0691
90025,CA,6037,2671.02,6037267102,Los Angeles CA,"Los Angeles, CA",3163,0.0696
90025,CA,6037,2672.01,6037267201,Los Angeles CA,"Los Angeles, CA",2865,0.063
90025,CA,6037,2672.02,6037267202,Los Angeles CA,"Los Angeles, CA",3470,0.0763
90025,CA,6037,2673.0,6037267300,Los Angeles CA,"Los Angeles, CA",4408,0.097
90025,CA,6037,2674.03,6037267403,Los Angeles CA,"Los Angeles, CA",3093,0.068
90025,CA,6037,2674.04,6037267404,Los Angeles CA,"Los Angeles, CA",3403,0.0748
90025,CA,6037,2674.05,6037267405,Los Angeles CA,"Los Angeles, CA",2838,0.0624
90025,CA,6037,2674.06,6037267406,Los Angeles CA,"Los Angeles, CA",2180,0.0479
90025,CA,6037,2675.02,6037267502,Los Angeles CA,"Los Angeles, CA",3217,0.0708
90025,CA,6037,2675.03,6037267503,Los Angeles CA,"Los Angeles, CA",2112,0.0465
90025,CA,6037,2675.04,6037267504,Los Angeles CA,"Los Angeles, CA",3482,0.0766
90025,CA,6037,2676.0,6037267600,Los Angeles CA,"Los Angeles, CA",1752,0.0385
90064,CA,6037,2676.0,6037267600,Los Angeles CA,"Los Angeles, CA",957,0.0347
90025,CA,6037,2677.0,6037267700,Los Angeles CA,"Los Angeles, CA",3648,0.0802
90064,CA,6037,2677.0,6037267700,Los Angeles CA,"Los Angeles, CA",186,0.0068
90064,CA,6037,2678.0,6037267800,Los Angeles CA,"Los Angeles, CA",3034,0.1101
90067,CA,6037,2679.01,6037267901,Los Angeles CA,"Los Angeles, CA",3293,0.9847
90025,CA,6037,2679.02,6037267902,Los Angeles CA,"Los Angeles, CA",18,0.0004
90064,CA,6037,2679.02,6037267902,Los Angeles CA,"Los Angeles, CA",3984,0.1446
90034,CA,6037,2690.0,6037269000,Los Angeles CA,"Los Angeles, CA",558,0.0098
90035,CA,6037,2690.0,6037269000,Los Angeles CA,"Los Angeles, CA",2025,0.0668
90064,CA,6037,2690.0,6037269000,Los Angeles CA,"Los Angeles, CA",2863,0.1039
90212,CA,6037,2690.0,6037269000,Los Angeles CA,"Beverly Hills, CA",46,0.004
90035,CA,6037,2691.0,6037269100,Los Angeles CA,"Los Angeles, CA",4752,0.1569
90064,CA,6037,2693.0,6037269300,Los Angeles CA,"Los Angeles, CA",4096,0.1487
90034,CA,6037,2695.0,6037269500,Los Angeles CA,"Los Angeles, CA",2674,0.0468
90035,CA,6037,2695.0,6037269500,Los Angeles CA,"Los Angeles, CA",1588,0.0524
90034,CA,6037,2696.01,6037269601,Los Angeles CA,"Los Angeles, CA",3041,0.0532
90035,CA,6037,2696.01,6037269601,Los Angeles CA,"Los Angeles, CA",81,0.0027
90034,CA,6037,2696.02,6037269602,Los Angeles CA,"Los Angeles, CA",2629,0.046
90035,CA,6037,2696.02,6037269602,Los Angeles CA,"Los Angeles, CA",335,0.0111
90034,CA,6037,2697.0,6037269700,Los Angeles CA,"Los Angeles, CA",4025,0.0704
90034,CA,6037,2698.0,6037269800,Los Angeles CA,"Los Angeles, CA",3386,0.0592
90034,CA,6037,2699.03,6037269903,Los Angeles CA,"Los Angeles, CA",2792,0.0489
90232,CA,6037,2699.03,6037269903,Los Angeles CA,"Culver City, CA",1023,0.0622
90034,CA,6037,2699.05,6037269905,Los Angeles CA,"Los Angeles, CA",1696,0.0297
90232,CA,6037,2699.05,6037269905,Los Angeles CA,"Culver City, CA",965,0.0587
90034,CA,6037,2699.06,6037269906,Los Angeles CA,"Los Angeles, CA",3037,0.0531
90034,CA,6037,2699.07,6037269907,Los Angeles CA,"Los Angeles, CA",2671,0.0467
90034,CA,6037,2699.08,6037269908,Los Angeles CA,"Los Angeles, CA",1861,0.0326
90034,CA,6037,2699.09,6037269909,Los Angeles CA,"Los Angeles, CA",2243,0.0392
90034,CA,6037,2701.01,6037270101,Los Angeles CA,"Los Angeles, CA",1988,0.0348
90232,CA,6037,2701.01,6037270101,Los Angeles CA,"Culver City, CA",14,0.0009
90034,CA,6037,2701.02,6037270102,Los Angeles CA,"Los Angeles, CA",2158,0.0378
90232,CA,6037,2701.02,6037270102,Los Angeles CA,"Culver City, CA",28,0.0017
90034,CA,6037,2702.0,6037270200,Los Angeles CA,"Los Angeles, CA",3487,0.061
90016,CA,6037,2703.0,6037270300,Los Angeles CA,"Los Angeles, CA",904,0.0194
90019,CA,6037,2703.0,6037270300,Los Angeles CA,"Los Angeles, CA",323,0.0052
90034,CA,6037,2703.0,6037270300,Los Angeles CA,"Los Angeles, CA",1034,0.0181
90035,CA,6037,2703.0,6037270300,Los Angeles CA,"Los Angeles, CA",390,0.0129
90064,CA,6037,2711.0,6037271100,Los Angeles CA,"Los Angeles, CA",2569,0.0932
90064,CA,6037,2712.0,6037271200,Los Angeles CA,"Los Angeles, CA",2592,0.0941
90064,CA,6037,2713.0,6037271300,Los Angeles CA,"Los Angeles, CA",4682,0.1699
90405,CA,6037,2713.0,6037271300,Los Angeles CA,"Santa Monica, CA",97,0.0035
90066,CA,6037,2714.0,6037271400,Los Angeles CA,"Los Angeles, CA",3482,0.063
90064,CA,6037,2715.0,6037271500,Los Angeles CA,"Los Angeles, CA",165,0.006
90066,CA,6037,2715.0,6037271500,Los Angeles CA,"Los Angeles, CA",2930,0.053
90064,CA,6037,2716.0,6037271600,Los Angeles CA,"Los Angeles, CA",431,0.0156
90066,CA,6037,2716.0,6037271600,Los Angeles CA,"Los Angeles, CA",4395,0.0795
90034,CA,6037,2717.02,6037271702,Los Angeles CA,"Los Angeles, CA",3313,0.058
90064,CA,6037,2717.02,6037271702,Los Angeles CA,"Los Angeles, CA",1214,0.0441
90034,CA,6037,2717.03,6037271703,Los Angeles CA,"Los Angeles, CA",2979,0.0521
90064,CA,6037,2717.03,6037271703,Los Angeles CA,"Los Angeles, CA",212,0.0077
90034,CA,6037,2717.04,6037271704,Los Angeles CA,"Los Angeles, CA",2310,0.0404
90064,CA,6037,2717.04,6037271704,Los Angeles CA,"Los Angeles, CA",568,0.0206
90034,CA,6037,2718.01,6037271801,Los Angeles CA,"Los Angeles, CA",3666,0.0641
90034,CA,6037,2718.03,6037271803,Los Angeles CA,"Los Angeles, CA",3039,0.0532
90034,CA,6037,2718.04,6037271804,Los Angeles CA,"Los Angeles, CA",2565,0.0449
90066,CA,6037,2719.01,6037271901,Los Angeles CA,"Los Angeles, CA",2861,0.0517
90066,CA,6037,2719.02,6037271902,Los Angeles CA,"Los Angeles, CA",4044,0.0731
90066,CA,6037,2721.0,6037272100,Los Angeles CA,"Los Angeles, CA",4332,0.0783
90066,CA,6037,2722.01,6037272201,Los Angeles CA,"Los Angeles, CA",2394,0.0433
90066,CA,6037,2722.02,6037272202,Los Angeles CA,"Los Angeles, CA",3159,0.0571
90066,CA,6037,2723.01,6037272301,Los Angeles CA,"Los Angeles, CA",3000,0.0542
90066,CA,6037,2723.02,6037272302,Los Angeles CA,"Los Angeles, CA",3897,0.0705
90066,CA,6037,2731.0,6037273100,Los Angeles CA,"Los Angeles, CA",95,0.0017
90291,CA,6037,2731.0,6037273100,Los Angeles CA,"Los Angeles, CA",3502,0.1231
90291,CA,6037,2732.0,6037273200,Los Angeles CA,"Los Angeles, CA",3596,0.1264
90291,CA,6037,2733.0,6037273300,Los Angeles CA,"Los Angeles, CA",3477,0.1222
90291,CA,6037,2734.03,6037273403,Los Angeles CA,"Los Angeles, CA",1564,0.055
90291,CA,6037,2734.04,6037273404,Los Angeles CA,"Los Angeles, CA",1558,0.0548
90291,CA,6037,2735.02,6037273502,Los Angeles CA,"Los Angeles, CA",2680,0.0942
90291,CA,6037,2736.0,6037273600,Los Angeles CA,"Los Angeles, CA",2189,0.077
90066,CA,6037,2737.0,6037273700,Los Angeles CA,"Los Angeles, CA",124,0.0022
90291,CA,6037,2737.0,6037273700,Los Angeles CA,"Los Angeles, CA",2624,0.0923
90066,CA,6037,2738.0,6037273800,Los Angeles CA,"Los Angeles, CA",118,0.0021
90291,CA,6037,2738.0,6037273800,Los Angeles CA,"Los Angeles, CA",2815,0.099
90291,CA,6037,2739.02,6037273902,Los Angeles CA,"Los Angeles, CA",3922,0.1379
90292,CA,6037,2739.02,6037273902,Los Angeles CA,"Los Angeles, CA",356,0.0129
90291,CA,6037,2741.0,6037274100,Los Angeles CA,"Los Angeles, CA",515,0.0181
90292,CA,6037,2741.0,6037274100,Los Angeles CA,"Los Angeles, CA",4309,0.1557
90292,CA,6037,2742.02,6037274202,Los Angeles CA,"Los Angeles, CA",4903,0.1771
90230,CA,6037,2751.01,6037275101,Los Angeles CA,"Culver City, CA",1186,0.0362
90066,CA,6037,2751.02,6037275102,Los Angeles CA,"Los Angeles, CA",1010,0.0183
90230,CA,6037,2751.02,6037275102,Los Angeles CA,"Culver City, CA",2806,0.0857
90066,CA,6037,2752.0,6037275200,Los Angeles CA,"Los Angeles, CA",3850,0.0696
90066,CA,6037,2753.11,6037275311,Los Angeles CA,"Los Angeles, CA",4955,0.0896
90292,CA,6037,2753.12,6037275312,Los Angeles CA,"Los Angeles, CA",2201,0.0795
90066,CA,6037,2753.13,6037275313,Los Angeles CA,"Los Angeles, CA",1172,0.0212
90292,CA,6037,2753.13,6037275313,Los Angeles CA,"Los Angeles, CA",2149,0.0776
90066,CA,6037,2754.0,6037275400,Los Angeles CA,"Los Angeles, CA",2274,0.0411
90292,CA,6037,2754.0,6037275400,Los Angeles CA,"Los Angeles, CA",2351,0.0849
90066,CA,6037,2755.0,6037275500,Los Angeles CA,"Los Angeles, CA",631,0.0114
90230,CA,6037,2755.0,6037275500,Los Angeles CA,"Culver City, CA",4676,0.1428
90066,CA,6037,2756.03,6037275603,Los Angeles CA,"Los Angeles, CA",335,0.0061
90230,CA,6037,2756.03,6037275603,Los Angeles CA,"Culver City, CA",2396,0.0732
90094,CA,6037,2756.04,6037275604,Los Angeles CA,"Los Angeles, CA",10520,0.8254
90066,CA,6037,2756.05,6037275605,Los Angeles CA,"Los Angeles, CA",1355,0.0245
90094,CA,6037,2756.05,6037275605,Los Angeles CA,"Los Angeles, CA",2226,0.1746
90045,CA,6037,2760.0,6037276000,Los Angeles CA,"Los Angeles, CA",6674,0.1626
90045,CA,6037,2761.01,6037276101,Los Angeles CA,"Los Angeles, CA",3787,0.0923
90045,CA,6037,2761.02,6037276102,Los Angeles CA,"Los Angeles, CA",2460,0.0599
90056,CA,6037,2761.02,6037276102,Los Angeles CA,"Ladera Heights, CA",751,0.0918
